LAST UPDATE,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,coicop_description,hicp_201710.OBS_VALUE
18/08/2023 11:00,I05,CP00,BE,01/12/2015,121.86,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2016,119.74,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2016,121.77,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2016,122.73,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2016,122.95,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2016,123.44,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2016,123.86,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2016,122.53,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2016,124.1,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2016,123.57,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2016,124.06,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2016,123.94,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2016,124.54,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2017,123.42,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2017,125.8,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2017,125.79,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2017,126.23,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2017,125.83,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2017,125.73,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2017,124.75,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2017,126.58,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2017,125.98,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2017,126.33,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2017,126.53,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2017,127.1,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2018,125.58,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2018,127.65,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2018,127.69,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2018,128.23,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2018,128.68,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2018,129.05,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2018,128.14,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2018,129.92,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2018,129.55,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2018,130.4,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2018,130.19,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2018,129.9,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2019,127.84,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2019,130.18,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2019,130.47,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2019,130.77,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2019,130.84,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2019,130.75,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2019,129.68,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2019,131.05,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2019,130.28,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2019,130.65,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2019,130.66,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2019,131.09,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2020,129.64,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2020,131.54,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2020,131.03,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2020,130.76,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2020,130.54,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2020,131.03,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2020,131.91,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2020,129.88,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2020,130.89,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2020,131.2,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2020,130.96,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2020,131.56,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2021,130.43,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2021,131.95,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2021,133.14,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2021,133.45,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2021,133.81,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2021,134.4,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2021,133.76,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2021,135.98,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2021,135.9,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2021,138.3,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2021,140.25,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2021,140.23,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2022,141.51,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2022,144.54,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2022,145.5,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2022,145.89,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2022,147.1,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2022,148.57,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2022,147.61,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/08/2022,150.28,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/09/2022,152.29,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/10/2022,156.41,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/11/2022,154.91,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/12/2022,154.55,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/01/2023,152.01,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/02/2023,152.4,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/03/2023,152.69,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/04/2023,150.78,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/05/2023,151.1,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/06/2023,150.95,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BE,01/07/2023,150.06,All-items HICP,126.33
18/08/2023 11:00,I05,CP00,BG,01/07/2006,107.32,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2006,107.27,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2006,106.85,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2006,107.57,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2006,108.73,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2006,109.72,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2007,111.33,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2007,111.9,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2007,111.94,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2007,112.61,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2007,112.98,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2007,112.74,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2007,114.66,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2007,117.22,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2007,118.62,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2007,119.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2007,121.14,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2007,122.41,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2008,124.31,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2008,125.6,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2008,126.76,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2008,127.68,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2008,128.77,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2008,129.35,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2008,131.21,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2008,131.06,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2008,132.21,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2008,132.34,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2008,131.78,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2008,131.22,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2009,131.8,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2009,132.32,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2009,131.87,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2009,132.58,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2009,132.58,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2009,132.74,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2009,132.54,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2009,132.72,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2009,132.48,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2009,132.7,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2009,132.94,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2009,133.36,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2010,134.15,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2010,134.54,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2010,135.04,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2010,136.6,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2010,136.62,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2010,136.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2010,136.73,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2010,136.96,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2010,137.25,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2010,137.5,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2010,138.24,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2010,139.3,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2011,139.94,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2011,140.7,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2011,141.27,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2011,141.14,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2011,141.28,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2011,140.85,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2011,141.36,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2011,141.17,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2011,141.19,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2011,141.66,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2011,141.78,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2011,142.15,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2012,142.65,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2012,143.49,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2012,143.69,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2012,144.03,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2012,143.87,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2012,143.13,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2012,144.77,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2012,145.57,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2012,146.07,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2012,145.97,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2012,145.64,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2012,146.07,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2013,146.4,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2013,146.66,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2013,146.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2013,145.39,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2013,145.32,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2013,144.91,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2013,144.81,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2013,144.52,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2013,144.16,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2013,144.38,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2013,144.22,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2013,144.82,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2014,144.42,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2014,143.56,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2014,143.16,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2014,143.47,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2014,142.74,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2014,142.3,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2014,143.2,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2014,143.07,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2014,142.11,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2014,142.22,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2014,141.5,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2014,141.99,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2015,141.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2015,141.1,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2015,141.56,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2015,142.22,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2015,142.29,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2015,141.51,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2015,141.77,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2015,141.88,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2015,140.75,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2015,140.54,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2015,140.15,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2015,140.72,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2016,140.45,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2016,139.72,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2016,138.86,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2016,138.64,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2016,138.66,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2016,138.84,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2016,140.23,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2016,140.3,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2016,139.24,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2016,139.11,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2016,138.98,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2016,140.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2017,140.96,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2017,141,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2017,140.28,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2017,140.93,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2017,140.62,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2017,140.37,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2017,141.07,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2017,141.33,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2017,141.02,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2017,141.2,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2017,141.59,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2017,142.53,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2018,142.82,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2018,143.15,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2018,142.89,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2018,143.34,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2018,143.89,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2018,144.59,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2018,146.11,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2018,146.59,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2018,146.08,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2018,146.31,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2018,145.89,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2018,145.83,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2019,146.14,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2019,146.56,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2019,146.87,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2019,147.79,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2019,148.01,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2019,147.97,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2019,149.96,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2019,150.23,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2019,148.46,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2019,148.69,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2019,149.15,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2019,150.35,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2020,151.1,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2020,151.12,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2020,150.41,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2020,149.79,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2020,149.43,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2020,149.33,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2020,150.59,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2020,151.2,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2020,149.35,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2020,149.59,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2020,149.61,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2020,150.37,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2021,150.61,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2021,151.42,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2021,151.65,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2021,152.7,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2021,152.93,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2021,152.87,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2021,153.97,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2021,155.04,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2021,155.31,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2021,157.33,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2021,159,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2021,160.28,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2022,162.21,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2022,164.13,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2022,167.56,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2022,171.14,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2022,173.42,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2022,175.42,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2022,176.87,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/08/2022,178.31,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/09/2022,179.58,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/10/2022,180.68,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/11/2022,181.82,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/12/2022,183.24,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/01/2023,185.37,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/02/2023,186.68,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/03/2023,187.78,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/04/2023,188.81,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/05/2023,188.35,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/06/2023,188.56,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,BG,01/07/2023,190.73,All-items HICP,141.2
18/08/2023 11:00,I05,CP00,CH,01/07/2006,100.8,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/08/2006,101,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/09/2006,100.8,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/10/2006,101.1,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/11/2006,101,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/12/2006,101,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/01/2007,100.5,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/02/2007,100.7,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/03/2007,100.8,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/04/2007,101.9,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/05/2007,102.1,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/06/2007,102.2,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/07/2007,101.6,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/08/2007,101.5,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/09/2007,101.6,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/10/2007,102.4,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/11/2007,102.8,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/12/2007,103.1,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/01/2008,103,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/02/2008,103,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/03/2008,103.3,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/04/2008,104.2,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/05/2008,104.8,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/06/2008,105.1,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/07/2008,104.9,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/08/2008,104.6,All-items HICP,103.14
18/08/2023 11:00,I05,CP00,CH,01/09/2008,104.4,All-items HICP,103.14
